"","Date","daily.count","apparentTemperatureMax","apparentTemperatureMaxTime","apparentTemperatureMin","apparentTemperatureMinTime","cloudCover","dewPoint","humidity","icon","moonPhase","precipIntensity","precipIntensityMax","precipIntensityMaxTime","precipProbability","precipType","pressure","summary","sunriseTime","sunsetTime","temperatureMax","temperatureMaxTime","temperatureMin","temperatureMinTime","time","visibility","windBearing","windSpeed"
"104",2013-02-11,2145,43.34,1360627200,38.73,1360598400,1,39.66,0.83,"cloudy",0.06,3e-04,0.0063,1360580400,0.29,"rain",1027.74,"Overcast throughout the day.",1360596138,1360632457,47.06,1360627200,41.93,1360598400,1360569600,8.97,196,2.14
"105",2013-02-12,2105,51.01,1360717200,42.6,1360663200,0.97,44.4,0.89,"cloudy",0.09,0,0,NA,0,"",1027.9,"Overcast throughout the day.",1360682442,1360718952,51.01,1360717200,45.1,1360670400,1360656000,8.36,187,6.35
"106",2013-02-13,2066,45.62,1360746000,42.71,1360785600,0.93,42.19,0.83,"cloudy",0.13,2e-04,0.0037,1360821600,0.14,"rain",1030.06,"Overcast throughout the day.",1360768746,1360805447,49.09,1360746000,45.29,1360785600,1360742400,9.86,198,2.82
"107",2013-02-14,1884,48.98,1360886400,39.89,1360857600,1,43.19,0.89,"rain",0.16,9e-04,0.01,1360854000,0.51,"rain",1034.23,"Light rain in the morning.",1360855048,1360891942,48.98,1360886400,44.04,1360857600,1360828800,9.78,168,2.67
"108",2013-02-15,2304,53.55,1360972800,39.8,1360947600,0.45,43.84,0.89,"fog",0.19,0,0,NA,0,"",1029.26,"Foggy in the morning.",1360941348,1360978437,53.55,1360972800,42.78,1360944000,1360915200,7.39,337,4.25
"109",2013-02-16,1017,51.67,1361052000,39.02,1361012400,0.76,41.47,0.83,"cloudy",0.22,0,0,NA,0,"",1021.45,"Overcast throughout the day.",1361027647,1361064931,51.67,1361052000,42.69,1361012400,1361001600,9.68,170,4.44
"110",2013-02-17,869,45.92,1361145600,36.63,1361124000,0.95,35.97,0.76,"partly-cloudy-day",0.25,0,0,NA,0,"",1023.1,"Mostly cloudy throughout the day.",1361113945,1361151425,45.92,1361145600,41.14,1361120400,1361088000,10,170,4.35
"111",2013-02-18,1481,42.49,1361235600,37.77,1361210400,0.9,37.32,0.8,"partly-cloudy-day",0.28,3e-04,0.0074,1361228400,0.37,"rain",1014.11,"Mostly cloudy throughout the day.",1361200242,1361237919,46.06,1361235600,40.7,1361196000,1361174400,9.97,165,4.03
"112",2013-02-19,2586,45.96,1361314800,37.52,1361278800,0.48,36.36,0.74,"partly-cloudy-day",0.31,0,0,NA,0,"",1010.4,"Mostly cloudy until afternoon.",1361286538,1361324412,48.21,1361314800,41.33,1361275200,1361260800,10,334,4.48
"113",2013-02-20,2217,41.89,1361401200,33.56,1361368800,0.92,37.19,0.85,"rain",0.34,0.0031,0.03,1361412000,0.66,"rain",1016.97,"Light rain starting in the afternoon, continuing until evening.",1361372832,1361410905,45.1,1361401200,37.97,1361368800,1361347200,9.6,160,4.37
"114",2013-02-21,1891,42.62,1361498400,34.81,1361451600,0.98,39.2,0.86,"cloudy",0.37,4e-04,0.0063,1361444400,0.29,"rain",1017.51,"Overcast throughout the day.",1361459126,1361497398,45.01,1361498400,40.89,1361440800,1361433600,9.86,187,7.95
"115",2013-02-22,1360,39.63,1361581200,32.87,1361595600,0.8,38.92,0.83,"rain",0.4,0.0122,0.0626,1361559600,0.75,"rain",1011.39,"Rain until afternoon.",1361545418,1361583891,46.77,1361581200,40.92,1361599200,1361520000,9.03,190,11.95
"116",2013-02-23,1126,48.41,1361664000,35.63,1361628000,0.92,35.84,0.74,"partly-cloudy-day",0.43,0,0,NA,0,"",1021.25,"Mostly cloudy throughout the day.",1361631709,1361670383,49.61,1361664000,40.86,1361624400,1361606400,10,150,4.82
"117",2013-02-24,1122,44.25,1361754000,36.93,1361714400,0.99,35.59,0.69,"rain",0.46,3e-04,0.0063,1361775600,0.29,"rain",1024.87,"Light rain overnight.",1361717999,1361756875,48.01,1361754000,42,1361707200,1361692800,10,171,8.39
"118",2013-02-25,2086,51.01,1361833200,34.94,1361811600,0.55,35.63,0.7,"partly-cloudy-day",0.49,0.005,0.0453,1361782800,0.71,"rain",1018.06,"Mostly cloudy until afternoon.",1361804289,1361843367,51.01,1361833200,40.82,1361862000,1361779200,9.83,202,9.93
"119",2013-02-26,2497,44.74,1361923200,35.37,1361869200,0.94,33.96,0.68,"rain",0.53,0,0,NA,0,"",1025.84,"Light rain overnight.",1361890577,1361929858,48.01,1361923200,40.19,1361869200,1361865600,10,176,7.14
"120",2013-02-27,2334,45,1362006000,37.69,1361959200,0.84,40.67,0.86,"rain",0.57,0.0086,0.0626,1362020400,0.75,"rain",1025.21,"Rain starting in the evening.",1361976865,1362016349,47.26,1362006000,42.61,1361973600,1361952000,9.14,222,1.03
"121",2013-02-28,1759,52.89,1362110400,41.07,1362049200,1,46.37,0.93,"rain",0.6,0.0102,0.0437,1362049200,0.71,"rain",1024.4,"Rain in the morning and overnight.",1362063151,1362102840,52.89,1362110400,43.95,1362060000,1362038400,8.89,155,4.84
"122",2013-03-01,1845,57.69,1362182400,51.26,1362157200,0.97,49.28,0.84,"rain",0.64,0.0054,0.0563,1362128400,0.74,"rain",1027.15,"Light rain in the morning.",1362149437,1362189330,57.69,1362182400,51.26,1362157200,1362124800,9.05,187,8.48
"123",2013-03-02,1233,54.98,1362254400,37.71,1362290400,0.93,46.36,0.85,"rain",0.67,0.0048,0.0316,1362279600,0.67,"rain",1021.91,"Light rain in the afternoon and overnight.",1362235722,1362275820,54.98,1362254400,41.89,1362294000,1362211200,9.6,155,6.24
"124",2013-03-03,1690,45.92,1362351600,33.12,1362322800,0.34,35.36,0.75,"partly-cloudy-day",0.71,8e-04,0.0126,1362297600,0.54,"rain",1025.21,"Partly cloudy starting in the afternoon, continuing until evening.",1362322007,1362362310,48.84,1362351600,37.71,1362322800,1362297600,10,140,1.7
"125",2013-03-04,2791,54.36,1362445200,29.61,1362409200,0.09,31.93,0.64,"clear-day",0.75,0,0,NA,0,"",1021.08,"Clear throughout the day.",1362408290,1362448799,54.36,1362445200,35.42,1362409200,1362384000,10,27,2.88
"126",2013-03-05,2398,48.18,1362524400,40.49,1362546000,0.82,35.37,0.69,"partly-cloudy-day",0.79,0,0,NA,0,"",1010.35,"Mostly cloudy throughout the day.",1362494573,1362535288,48.18,1362524400,42.8,1362484800,1362470400,10,316,3.59
"127",2013-03-06,2041,40.86,1362589200,37.67,1362636000,0.94,40.28,0.88,"rain",0.82,0.0171,0.0626,1362621600,0.75,"rain",1005.73,"Rain throughout the day.",1362580856,1362621776,44.9,1362589200,42.06,1362621600,1362556800,8.81,347,3.89
"128",2013-03-07,2150,51.07,1362697200,39.7,1362654000,0.77,41.05,0.84,"rain",0.86,0.0113,0.0563,1362650400,0.74,"rain",1016.9,"Light rain in the morning.",1362667138,1362708265,51.07,1362697200,42.14,1362643200,1362643200,9.37,175,1.71
"129",2013-03-08,2739,50.84,1362787200,38.96,1362758400,0.44,39.72,0.84,"partly-cloudy-day",0.9,0,0,NA,0,"",1020.53,"Mostly cloudy in the morning.",1362753419,1362794753,50.84,1362787200,38.96,1362758400,1362729600,8.95,331,2.75
"130",2013-03-09,2430,54.95,1362877200,32.61,1362834000,0.08,38.32,0.81,"clear-day",0.93,0,0,NA,0,"",1029.62,"Clear throughout the day.",1362839700,1362881241,54.95,1362877200,36.63,1362841200,1362816000,9.57,141,0.17
"131",2013-03-10,1046,45.68,1362960000,38.09,1362927600,0.84,40.21,0.86,"cloudy",0.97,8e-04,0.0063,1362970800,0.29,"rain",1031.94,"Overcast throughout the day.",1362925980,1362967728,46.92,1362960000,40.98,1362920400,1362902400,9.86,153,2.52
"132",2013-03-11,2250,50.06,1363046400,42,1363010400,0.9,42.89,0.87,"rain",0.99,0.0014,0.0237,1363053600,0.63,"rain",1028.21,"Light rain in the evening.",1363012260,1363054215,50.06,1363046400,43.84,1363014000,1362985200,8.88,149,1.97
"133",2013-03-12,1980,54.93,1363118400,44.86,1363071600,0.99,48.58,0.88,"cloudy",0.04,7e-04,0.0063,1363132800,0.29,"rain",1019.77,"Overcast throughout the day.",1363098539,1363140702,54.93,1363118400,48.86,1363071600,1363071600,8.67,178,10.12
"134",2013-03-13,1894,53.06,1363226400,50.78,1363183200,0.94,49.02,0.9,"rain",0.07,0.0051,0.0363,1363204800,0.68,"rain",1021.36,"Light rain until afternoon.",1363184818,1363227189,53.06,1363226400,50.78,1363183200,1363158000,9.38,169,7.75
"135",2013-03-14,2202,53.01,1363302000,46,1363323600,0.87,47.63,0.87,"rain",0.1,0.0017,0.0137,1363316400,0.55,"rain",1018.81,"Light rain in the evening and overnight.",1363271097,1363313675,53.01,1363302000,48.95,1363327200,1363244400,8.37,167,5.46
"136",2013-03-15,2355,56.8,1363388400,45.15,1363334400,0.89,48.54,0.87,"partly-cloudy-day",0.13,4e-04,0.01,1363330800,0.51,"rain",1021.96,"Mostly cloudy throughout the day.",1363357375,1363400162,56.8,1363388400,48.95,1363330800,1363330800,9.64,177,6.34
"137",2013-03-16,1063,45.52,1363467600,35.24,1363496400,0.82,42.15,0.81,"rain",0.16,0.0027,0.0521,1363464000,0.73,"rain",1016.39,"Light rain in the afternoon and breezy starting in the afternoon, continuing until evening.",1363443653,1363486648,49.84,1363467600,41.92,1363500000,1363417200,9.65,203,9.3
"138",2013-03-17,1295,42.6,1363557600,35.5,1363503600,0.76,34.68,0.73,"partly-cloudy-day",0.19,0,0,NA,0,"",1020.6,"Mostly cloudy throughout the day.",1363529931,1363573134,48.01,1363557600,40.01,1363532400,1363503600,10,200,5.95
"139",2013-03-18,2381,51.7,1363647600,33.55,1363615200,0.7,35.57,0.7,"partly-cloudy-day",0.22,0,0,NA,0,"",1022.44,"Mostly cloudy until evening.",1363616209,1363659619,51.7,1363647600,41.01,1363593600,1363590000,9.87,194,5.06
"140",2013-03-19,2312,50.97,1363734000,35.75,1363694400,0.57,36.32,0.75,"rain",0.25,0.0116,0.0826,1363752000,0.78,"rain",1015.87,"Rain starting in the afternoon.",1363702487,1363746105,50.97,1363734000,40.51,1363698000,1363676400,9.5,85,1.92
"141",2013-03-20,1507,51.29,1363795200,35.77,1363838400,0.77,41.07,0.8,"rain",0.28,0.0266,0.109,1363766400,0.8,"rain",1003.2,"Rain in the morning and afternoon and breezy in the afternoon.",1363788764,1363832590,51.29,1363795200,42,1363845600,1363762800,9,190,11.11
"142",2013-03-21,1924,40.58,1363899600,31.76,1363928400,0.92,34.54,0.78,"rain",0.31,0.0031,0.0363,1363906800,0.68,"rain",1020.87,"Light rain in the afternoon.",1363875041,1363919075,46.42,1363899600,37.03,1363932000,1363849200,9.63,204,4.55
"143",2013-03-22,1862,43.1,1364000400,32.06,1363935600,0.54,32.22,0.75,"partly-cloudy-day",0.34,0,0,NA,0,"",1026.33,"Mostly cloudy until afternoon.",1363961319,1364005560,46.7,1364000400,36.8,1363960800,1363935600,10,190,0.43
"144",2013-03-23,1752,47.16,1364086800,32.26,1364047200,0.1,29.48,0.63,"partly-cloudy-day",0.38,0,0,NA,0,"",1028.53,"Partly cloudy in the morning.",1364047596,1364092045,48.92,1364086800,36.57,1364047200,1364022000,10,111,0.46
"145",2013-03-24,1385,51.09,1364169600,34.84,1364140800,0.46,31.45,0.64,"partly-cloudy-day",0.41,0,0,NA,0,"",1024.07,"Mostly cloudy throughout the day.",1364133873,1364178530,51.09,1364169600,36.5,1364133600,1364108400,10,341,0.64
"146",2013-03-25,3159,57.41,1364263200,37.98,1364220000,0.41,32.48,0.54,"partly-cloudy-night",0.44,0,0,NA,0,"",1017.38,"Mostly cloudy starting in the afternoon.",1364220151,1364265015,57.41,1364263200,40.78,1364223600,1364194800,10,324,3.91
"147",2013-03-26,3015,56.34,1364349600,44.71,1364299200,0.82,39.67,0.66,"partly-cloudy-day",0.47,0,0,NA,0,"",1015.63,"Mostly cloudy throughout the day.",1364306428,1364351499,56.34,1364349600,46.32,1364310000,1364281200,10,329,3.08
"148",2013-03-27,2617,54.39,1364436000,43.28,1364400000,0.82,42.62,0.76,"partly-cloudy-day",0.51,7e-04,0.0174,1364425200,0.59,"rain",1014.96,"Mostly cloudy throughout the day.",1364392706,1364437984,54.39,1364436000,47.95,1364392800,1364367600,9.89,338,2.96
"149",2013-03-28,2706,59.07,1364515200,44.82,1364482800,0.71,45.49,0.83,"rain",0.55,0.002,0.0237,1364479200,0.63,"rain",1018.37,"Light rain in the morning.",1364478983,1364524468,59.07,1364515200,46.13,1364468400,1364454000,9.62,319,1.02
"150",2013-03-29,3207,60.53,1364605200,46.98,1364558400,0.37,46.15,0.8,"cloudy",0.58,3e-04,0.0063,1364576400,0.29,"rain",1023.4,"Overcast in the morning.",1364565261,1364610953,60.53,1364605200,46.98,1364558400,1364540400,10,339,2.19
"151",2013-03-30,2497,62.36,1364688000,42.5,1364644800,0,46.36,0.78,"clear-day",0.62,0,0,NA,0,"",1022.8,"Clear throughout the day.",1364651540,1364697437,62.36,1364688000,45.48,1364652000,1364626800,9.76,334,5.95
"152",2013-03-31,2363,64.34,1364781600,48.32,1364738400,0,44.6,0.67,"clear-day",0.66,0,0,NA,0,"",1016.14,"Clear throughout the day.",1364737818,1364783922,64.34,1364781600,48.32,1364738400,1364713200,9.99,329,4.98
"153",2013-04-01,3248,60.86,1364864400,46.27,1364817600,0.57,47.14,0.8,"partly-cloudy-day",0.7,0,0,NA,0,"",1018.51,"Mostly cloudy until afternoon.",1364824097,1364870406,60.86,1364864400,48.9,1364814000,1364799600,9.82,194,6.17
"154",2013-04-02,3287,55.78,1364950800,47.47,1364904000,0.98,46.54,0.81,"cloudy",0.73,0,0,NA,0,"",1022.5,"Overcast throughout the day.",1364910376,1364956891,55.78,1364950800,49.92,1364911200,1364886000,10,187,4.81
"155",2013-04-03,3486,57.07,1365048000,45.92,1365001200,0.57,45.3,0.8,"partly-cloudy-day",0.77,0,0,NA,0,"",1020.19,"Mostly cloudy throughout the day.",1364996655,1365043375,57.07,1365048000,47.08,1364997600,1364972400,10,315,3.12
"156",2013-04-04,2007,57.75,1365130800,48.08,1365087600,0.91,48.81,0.88,"rain",0.81,0.0109,0.0453,1365116400,0.71,"rain",1008.25,"Light rain starting in the afternoon.",1365082935,1365129859,57.75,1365130800,49.16,1365087600,1365058800,8.13,241,1.22
"157",2013-04-05,1842,56.06,1365202800,47.74,1365220800,0.95,49.47,0.88,"rain",0.85,0.0173,0.0747,1365159600,0.77,"rain",1010,"Rain in the morning and evening.",1365169215,1365216344,56.06,1365202800,49.97,1365220800,1365145200,8.82,190,9.06
"158",2013-04-06,789,51.05,1365246000,41.21,1365282000,0.89,45.11,0.87,"rain",0.88,0.0217,0.1173,1365253200,0.81,"rain",1011.11,"Rain starting in the afternoon.",1365255496,1365302828,51.05,1365246000,46.27,1365278400,1365231600,9.29,179,8.47
"159",2013-04-07,577,44.05,1365379200,35.3,1365343200,1,42.03,0.91,"rain",0.92,0.0304,0.1232,1365339600,0.81,"rain",1006.27,"Rain until evening.",1365341777,1365389313,46.84,1365379200,41.29,1365343200,1365318000,7.92,116,1.83
"160",2013-04-08,2689,54.09,1365462000,39.6,1365411600,0.86,42.89,0.83,"rain",0.95,0.0015,0.0126,1365418800,0.54,"rain",1019.48,"Light rain in the morning.",1365428059,1365475798,54.09,1365462000,43.04,1365408000,1365404400,9.95,182,3.13
"161",2013-04-09,2900,53.83,1365562800,42.15,1365512400,0.79,42.74,0.78,"cloudy",0.98,0,0,NA,0,"",1026.4,"Overcast throughout the day.",1365514341,1365562282,53.83,1365562800,45.63,1365512400,1365490800,10,175,5.38
"162",2013-04-10,2113,57.78,1365634800,46.38,1365660000,0.89,45.51,0.75,"rain",0.02,0.0077,0.0737,1365613200,0.77,"rain",1019.5,"Rain in the morning.",1365600624,1365648767,57.78,1365634800,49.72,1365660000,1365577200,9.18,175,7.58
"163",2013-04-11,2499,52.61,1365724800,42.77,1365696000,0.9,40.51,0.75,"rain",0.05,0.0046,0.0553,1365703200,0.73,"rain",1025.1,"Rain until afternoon.",1365686907,1365735252,52.61,1365724800,45.03,1365696000,1365663600,9.48,187,1.42
"164",2013-04-12,2045,47.04,1365750000,38.35,1365825600,0.76,39.78,0.83,"rain",0.08,0.0067,0.0363,1365804000,0.68,"rain",1015.14,"Light rain in the afternoon and evening.",1365773191,1365821736,47.04,1365750000,42.95,1365775200,1365750000,8.82,175,6.01
"165",2013-04-13,846,45.27,1365897600,35.51,1365858000,0.9,37.76,0.8,"rain",0.11,0.0143,0.1247,1365904800,0.82,"rain",1012.46,"Rain starting in the evening.",1365859476,1365908221,48.82,1365897600,40,1365858000,1365836400,9.62,191,6.13
"166",2013-04-14,1464,51.8,1365984000,37.54,1365933600,0.78,38.37,0.78,"partly-cloudy-day",0.14,0.0061,0.0584,1365926400,0.74,"rain",1015.54,"Mostly cloudy throughout the day.",1365945762,1365994706,51.8,1365984000,40.71,1365937200,1365922800,9.56,235,1.14
"167",2013-04-15,2687,53.81,1366070400,38.49,1366038000,0.69,39.55,0.79,"partly-cloudy-day",0.17,5e-04,0.011,1366081200,0.52,"rain",1017.49,"Mostly cloudy until afternoon.",1366032048,1366081191,53.81,1366070400,41.67,1366030800,1366009200,9.97,310,1.86
"168",2013-04-16,3076,55.53,1366160400,37.66,1366117200,0.42,38.68,0.74,"partly-cloudy-day",0.2,0.0018,0.0442,1366153200,0.71,"rain",1026.43,"Mostly cloudy in the morning.",1366118335,1366167676,55.53,1366160400,40.7,1366117200,1366095600,9.97,114,0.17
"169",2013-04-17,2939,57.12,1366243200,38.22,1366210800,0.48,38.36,0.67,"partly-cloudy-day",0.23,0,0,NA,0,"",1030.68,"Mostly cloudy throughout the day.",1366204623,1366254161,57.12,1366243200,41.69,1366207200,1366182000,9.97,169,1.92
"170",2013-04-18,1972,51.06,1366333200,41.34,1366279200,0.98,42.98,0.82,"rain",0.26,0.0051,0.0337,1366336800,0.67,"rain",1029.77,"Light rain starting in the afternoon.",1366290912,1366340646,51.06,1366333200,44.95,1366279200,1366268400,9.86,177,7.34
"171",2013-04-19,1385,53.12,1366408800,45.28,1366365600,1,48.22,0.9,"rain",0.29,0.0228,0.0963,1366390800,0.79,"rain",1020.51,"Rain until afternoon, starting again in the evening.",1366377202,1366427131,53.12,1366408800,49.83,1366437600,1366354800,7.87,177,5.5
"172",2013-04-20,1032,55.68,1366495200,44.37,1366455600,0.98,45.77,0.83,"cloudy",0.32,0.0035,0.0747,1366441200,0.77,"rain",1024.42,"Overcast throughout the day.",1366463493,1366513616,55.68,1366495200,48.01,1366466400,1366441200,9.95,188,5.08
"173",2013-04-21,968,52.96,1366588800,41.46,1366545600,0.9,42.17,0.8,"rain",0.36,0.0018,0.01,1366578000,0.51,"rain",1025.24,"Light rain in the afternoon.",1366549784,1366600101,52.96,1366588800,46.01,1366567200,1366527600,9.57,268,1.83
"174",2013-04-22,3633,57.04,1366671600,39.97,1366635600,0.11,37.46,0.66,"partly-cloudy-day",0.39,0,0,NA,0,"",1031.79,"Partly cloudy in the morning.",1366636077,1366686586,57.04,1366671600,42.78,1366639200,1366614000,9.69,346,6.21
"175",2013-04-23,3942,59.82,1366761600,41.25,1366718400,0.17,36.77,0.61,"partly-cloudy-day",0.42,0,0,NA,0,"",1027.39,"Mostly cloudy until afternoon.",1366722371,1366773071,59.82,1366761600,41.46,1366725600,1366700400,10,337,2.46
"176",2013-04-24,4450,64.87,1366855200,44.57,1366804800,0.01,39.37,0.59,"clear-day",0.46,0,0,NA,0,"",1024.07,"Clear throughout the day.",1366808665,1366859556,64.87,1366855200,45.05,1366812000,1366786800,10,319,3.12
"177",2013-04-25,4166,66.96,1366930800,46.96,1366898400,0.04,40.3,0.57,"clear-day",0.5,0,0,NA,0,"",1018.78,"Clear throughout the day.",1366894961,1366946041,66.96,1366930800,46.96,1366898400,1366873200,10,329,2.23
"178",2013-04-26,3457,63.98,1367024400,44.67,1366981200,0.22,46.17,0.75,"partly-cloudy-day",0.53,0,0,NA,0,"",1023.55,"Mostly cloudy until afternoon.",1366981258,1367032526,63.98,1367024400,47.98,1366981200,1366959600,9.85,287,1.99
"179",2013-04-27,1214,56.57,1367056800,52.14,1367128800,0.7,45.06,0.71,"partly-cloudy-day",0.57,5e-04,0.0074,1367100000,0.37,"rain",1022.77,"Mostly cloudy throughout the day.",1367067557,1367119010,56.57,1367056800,52.14,1367128800,1367046000,9.92,196,7.67
"180",2013-04-28,1190,57.09,1367186400,45.53,1367164800,0.91,45.69,0.8,"rain",0.61,0.0035,0.0363,1367172000,0.68,"rain",1021.6,"Light rain until afternoon.",1367153856,1367205495,57.09,1367186400,49.06,1367157600,1367132400,9.92,199,5.43
"181",2013-04-29,2693,55.35,1367280000,41.08,1367254800,0.91,41.04,0.75,"rain",0.65,0.0071,0.0569,1367229600,0.74,"rain",1018.11,"Light rain in the morning.",1367240157,1367291979,55.35,1367280000,45.12,1367251200,1367218800,8.91,120,3.19
"182",2013-04-30,3402,52.98,1367370000,38.24,1367319600,0.54,33.99,0.62,"partly-cloudy-day",0.68,0,0,NA,0,"",1026.43,"Mostly cloudy until afternoon.",1367326459,1367378464,52.98,1367370000,41.08,1367330400,1367305200,10,349,0.9
"183",2013-05-01,5017,59.84,1367456400,37.2,1367413200,0.02,36.29,0.6,"clear-day",0.72,0,0,NA,0,"",1034.41,"Clear throughout the day.",1367412762,1367464948,59.84,1367456400,40.61,1367413200,1367391600,10,345,2.47
"184",2013-05-02,4877,62.81,1367532000,45.93,1367499600,0.17,40.7,0.59,"partly-cloudy-day",0.76,0,0,NA,0,"",1031.54,"Partly cloudy starting in the afternoon, continuing until evening.",1367499066,1367551431,62.81,1367532000,48.61,1367499600,1367478000,10,330,6.74
"185",2013-05-03,4520,66.69,1367636400,50.04,1367589600,0.02,45.01,0.63,"clear-day",0.8,0,0,NA,0,"",1027.44,"Clear throughout the day.",1367585372,1367637915,66.69,1367636400,50.04,1367589600,1367564400,10,0,5.47
"186",2013-05-04,2912,73.03,1367719200,54.37,1367672400,0,47.56,0.58,"clear-day",0.83,0,0,NA,0,"",1021.33,"Clear throughout the day.",1367671680,1367724398,73.03,1367719200,54.37,1367672400,1367650800,10,349,5.84
"187",2013-05-05,3003,78.51,1367798400,55.75,1367755200,0,47.27,0.53,"clear-day",0.87,0,0,NA,0,"",1012.61,"Clear throughout the day.",1367757989,1367810881,78.51,1367798400,55.75,1367755200,1367737200,10,354,5.32
"188",2013-05-06,5066,80.24,1367888400,54.85,1367845200,0,46.79,0.56,"clear-day",0.9,0,0,NA,0,"",1009.83,"Clear throughout the day.",1367844299,1367897363,80.76,1367888400,54.85,1367845200,1367823600,10,353,3.03
