"","X.3","X.2","X.1","X","Date","daily.count","apparentTemperatureMax","apparentTemperatureMaxTime","apparentTemperatureMin","apparentTemperatureMinTime","cloudCover","dewPoint","humidity","icon","moonPhase","precipIntensity","precipIntensityMax","precipIntensityMaxTime","precipProbability","precipType","pressure","summary","sunriseTime","sunsetTime","temperatureMax","temperatureMaxTime","temperatureMin","temperatureMinTime","time","visibility","windBearing","windSpeed","dow","daylight","daylighth","Fri","Mon","Sat","Sun","Thurs","Tues","Wed","Wknd","TTh","holiday","uw","season","count","precipscale","temperaturescale","temperature","rain","ppp","temperatureMaxSq","BGT","elliott","I90","Spokanebrdg","total"
"603",1030,1030,1030,1030,2015-08-26,4331,74.08,1440648000,57.8,1440594000,0,51.13,0.61,"clear-day",0.39,0,0,NA,0,"",1015.67,"Clear throughout the day.",1440595269,1440644653,74.08,1440648000,57.8,1440594000,1440572400,10,334,2.47,"Wed",13.7177777777778,13.7177777777778,0,0,0,0,0,0,1,FALSE,TRUE,FALSE,FALSE,"summer",4331,0,"median",65.94,0,0,5487.8464,1661,1963,977,1316,10248
"604",1031,1031,1031,1031,2015-08-27,4336,81.49,1440723600,59.32,1440680400,0.06,51.65,0.59,"clear-day",0.42,0,0,NA,0,"",1016.7,"Clear throughout the day.",1440681749,1440730938,81.25,1440723600,59.32,1440680400,1440658800,10,338,0.64,"Thurs",13.6636111111111,13.6636111111111,0,0,0,0,1,0,0,FALSE,TRUE,FALSE,FALSE,"summer",4336,0,"high",70.285,0,0,6601.5625,1725,2181,1037,1326,10605
"605",1032,1032,1032,1032,2015-08-28,2653,73.31,1440802800,62.1,1440770400,0.21,56.63,0.68,"rain",0.46,4e-04,0.01,1440770400,0.51,"rain",1013.05,"Light rain overnight.",1440768230,1440817223,73.31,1440802800,62.1,1440770400,1440745200,9.89,167,2.19,"Fri",13.6091666666667,13.6091666666667,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"summer",2653,0,"median",67.705,1,0,5374.3561,953,1213,466,697,5982
"606",1033,1033,1033,1033,2015-08-29,699,70.66,1440885600,59.05,1440914400,NA,58.06,0.79,"rain",0.49,0.0127,0.07,1440856800,0.76,"rain",1004.36,"Rain until afternoon, starting again in the evening, and breezy until afternoon.",1440854710,1440903507,70.66,1440885600,59.05,1440914400,1440831600,8.75,187,11.17,"Sat",13.5547222222222,13.5547222222222,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,"summer",699,1,"median",64.855,1,0.04,4992.8356,465,292,221,214,1891
"607",1034,1034,1034,1034,2015-08-30,1213,66.91,1440982800,58.03,1440946800,NA,56.43,0.84,"rain",0.54,0.0073,0.02,1440993600,0.61,"rain",1012.2,"Light rain throughout the day and breezy in the afternoon.",1440941190,1440989791,66.91,1440982800,58.03,1440946800,1440918000,8.77,177,14.17,"Sun",13.5002777777778,13.5002777777778,0,0,0,1,0,0,0,TRUE,FALSE,FALSE,FALSE,"summer",1213,0,"median",62.47,1,0,4476.9481,923,668,405,292,3501
"608",1035,1035,1035,1035,2015-08-31,2823,65.26,1441065600,62.03,1441040400,NA,55.78,0.76,"clear-day",0.57,0.0016,0.0063,1441058400,0.29,"rain",1014.09,"Clear throughout the day.",1441027671,1441076073,65.26,1441065600,62.03,1441040400,1441004400,9.91,178,9.29,"Mon",13.445,13.445,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"summer",2823,0,"median",63.645,0,0,4258.8676,654,1047,424,804,5752
"609",1036,1036,1036,1036,2015-09-01,2876,64.83,1441101600,60.1,1441173600,NA,57.55,0.84,"rain",0.61,0.0052,0.049,1441144800,0.72,"rain",1010.43,"Light rain in the afternoon.",1441114151,1441162355,64.83,1441101600,60.1,1441173600,1441090800,8.46,170,7.44,"Tues",13.39,13.39,0,0,0,0,0,1,0,FALSE,TRUE,FALSE,FALSE,"fall",2876,1,"median",62.465,1,0,4202.9289,671,1104,425,753,5829
"610",1037,1037,1037,1037,2015-09-02,3612,65.32,1441238400,55.92,1441260000,0.28,52.31,0.77,"partly-cloudy-day",0.65,5e-04,0.0063,1441227600,0.29,"rain",1011.82,"Partly cloudy throughout the day.",1441200631,1441248636,65.32,1441238400,55.92,1441260000,1441177200,9.8,196,3.31,"Wed",13.3347222222222,13.3347222222222,0,0,0,0,0,0,1,FALSE,TRUE,FALSE,FALSE,"fall",3612,0,"median",60.62,0,0,4266.7024,1144,1452,614,1054,7876
"611",1038,1038,1038,1038,2015-09-03,3159,64.9,1441321200,53.82,1441274400,0.2,49.7,0.75,"partly-cloudy-day",0.69,0,0,NA,0,"",1015.74,"Partly cloudy in the afternoon.",1441287111,1441334917,64.9,1441321200,53.82,1441274400,1441263600,9.39,217,2.22,"Thurs",13.2794444444444,13.2794444444444,0,0,0,0,1,0,0,FALSE,TRUE,FALSE,FALSE,"fall",3159,0,"median",59.36,0,0,4212.01,946,1340,544,960,6949
"612",1039,1039,1039,1039,2015-09-04,2937,62.08,1441411200,53.04,1441375200,0.23,50.18,0.79,"partly-cloudy-night",0.72,0,0,NA,0,"",1016.01,"Partly cloudy in the evening.",1441373591,1441421197,62.08,1441411200,53.04,1441375200,1441350000,10,331,5.86,"Fri",13.2238888888889,13.2238888888889,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"fall",2937,0,"median",57.56,0,0,3853.9264,1028,1253,682,899,6799
"613",1040,1040,1040,1040,2015-09-05,1596,64.31,1441494000,49.17,1441461600,0.14,50.77,0.8,"rain",0.76,0.002,0.0316,1441512000,0.67,"rain",1018.78,"Light rain in the evening and overnight.",1441460071,1441507477,64.31,1441494000,49.93,1441461600,1441436400,9.89,153,2.88,"Sat",13.1683333333333,13.1683333333333,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,"fall",1596,0,"median",57.12,1,0,4135.7761,2114,1064,947,587,6308
"614",1041,1041,1041,1041,2015-09-06,891,60.06,1441584000,53.84,1441548000,NA,52.85,0.84,"rain",0.79,0.0059,0.0484,1441548000,0.72,"rain",1020.01,"Light rain in the morning.",1441546551,1441593756,60.06,1441584000,53.84,1441548000,1441522800,9.78,128,2.53,"Sun",13.1125,13.1125,0,0,0,1,0,0,0,TRUE,FALSE,FALSE,FALSE,"fall",891,1,"median",56.95,1,0,3607.2036,652,467,303,227,2540
"615",1042,1042,1042,1042,2015-09-07,2005,67.27,1441674000,56.38,1441616400,0.09,52.98,0.77,"clear-day",0.83,0,0,NA,0,"",1022.13,"Clear throughout the day.",1441633031,1441680035,67.27,1441674000,56.38,1441616400,1441609200,9.71,317,2.7,"Mon",13.0566666666667,13.0566666666667,0,1,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,"fall",2005,0,"median",61.825,0,0,4525.2529,2275,1502,1170,829,7781
"616",1043,1043,1043,1043,2015-09-08,3665,68.5,1441767600,58.32,1441695600,0.1,55.9,0.78,"partly-cloudy-day",0.86,0,0,NA,0,"",1019.8,"Partly cloudy in the evening.",1441719510,1441766313,68.5,1441767600,58.32,1441695600,1441695600,9.9,126,1.18,"Tues",13.0008333333333,13.0008333333333,0,0,0,0,0,1,0,FALSE,TRUE,FALSE,FALSE,"fall",3665,0,"median",63.41,0,0,4692.25,1171,1515,677,1149,8177
"617",1044,1044,1044,1044,2015-09-09,4313,73.48,1441846800,58,1441807200,0.12,57.2,0.79,"clear-day",0.89,0,0,NA,0,"",1018.3,"Clear throughout the day.",1441805990,1441852591,73.48,1441846800,58,1441807200,1441782000,9.77,329,2.4,"Wed",12.9447222222222,12.9447222222222,0,0,0,0,0,0,1,FALSE,TRUE,FALSE,FALSE,"fall",4313,0,"median",65.74,0,0,5399.3104,1571,1922,857,1275,9938
"618",1045,1045,1045,1045,2015-09-10,4030,70.96,1441929600,58.38,1441890000,0.07,58.57,0.8,"partly-cloudy-day",0.92,3e-04,0.0063,1441893600,0.29,"rain",1018.49,"Partly cloudy in the morning.",1441892470,1441938868,70.96,1441929600,58.38,1441890000,1441868400,9.67,339,5.18,"Thurs",12.8883333333333,12.8883333333333,0,0,0,0,1,0,0,FALSE,TRUE,FALSE,FALSE,"fall",4030,0,"median",64.67,0,0,5035.3216,1445,1786,848,1256,9365
"619",1046,1046,1046,1046,2015-09-11,3761,75.73,1442016000,59.8,1441980000,0.04,59.77,0.77,"clear-day",0.96,0,0,NA,0,"",1016.92,"Clear throughout the day.",1441978950,1442025145,75.73,1442016000,59.8,1441980000,1441954800,10,334,3.44,"Fri",12.8319444444444,12.8319444444444,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"fall",3761,0,"high",67.765,0,0,5735.0329,1477,1666,776,1074,8754
"620",1047,1047,1047,1047,2015-09-12,2191,74.94,1442102400,58.23,1442066400,0,58.09,0.76,"clear-day",0.99,0,0,NA,0,"",1015.85,"Clear throughout the day.",1442065429,1442111422,74.94,1442102400,58.23,1442066400,1442041200,9.99,353,3.12,"Sat",12.7758333333333,12.7758333333333,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,"fall",2191,0,"median",66.585,0,0,5616.0036,2122,1362,1061,824,7560
"621",1048,1048,1048,1048,2015-09-13,1327,66.48,1442185200,59.79,1442203200,0.04,54.99,0.79,"rain",0.02,0.0013,0.0163,1442163600,0.58,"rain",1014.3,"Light rain in the morning.",1442151909,1442197699,66.48,1442185200,59.79,1442203200,1442127600,8.69,105,1.66,"Sun",12.7194444444444,12.7194444444444,0,0,0,1,0,0,0,TRUE,FALSE,FALSE,FALSE,"fall",1327,0,"median",63.135,1,0,4419.5904,1133,774,429,341,4004
"622",1049,1049,1049,1049,2015-09-14,3284,61.89,1442278800,53.67,1442239200,0.11,48.44,0.73,"partly-cloudy-night",0.05,0,0,NA,0,"",1009.7,"Partly cloudy overnight.",1442238389,1442283975,61.89,1442278800,53.67,1442239200,1442214000,9.98,176,3.77,"Mon",12.6627777777778,12.6627777777778,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"fall",3284,0,"median",57.78,0,0,3830.3721,981,1368,537,1017,7187
"623",1050,1050,1050,1050,2015-09-15,3657,62.09,1442354400,52.77,1442325600,0.26,47.07,0.7,"partly-cloudy-night",0.08,0,0,NA,0,"",1009.64,"Partly cloudy starting in the evening.",1442324868,1442370251,62.09,1442354400,52.77,1442325600,1442300400,10,198,3.5,"Tues",12.6063888888889,12.6063888888889,0,0,0,0,0,1,0,FALSE,TRUE,FALSE,FALSE,"fall",3657,0,"median",57.43,0,0,3855.1681,1043,1417,687,1026,7830
"624",1051,1051,1051,1051,2015-09-16,3731,65.46,1442444400,52.38,1442412000,0.19,48.37,0.7,"rain",0.11,0.0017,0.04,1442469600,0.7,"rain",1010.45,"Light rain overnight.",1442411348,1442456527,65.46,1442444400,52.38,1442412000,1442386800,9.78,182,1.69,"Wed",12.5497222222222,12.5497222222222,0,0,0,0,0,0,1,FALSE,TRUE,FALSE,FALSE,"fall",3731,1,"median",58.92,1,0,4285.0116,1262,1503,610,1081,8187
"625",1052,1052,1052,1052,2015-09-17,2453,63.13,1442523600,56.9,1442487600,NA,54.79,0.86,"rain",0.14,0.016,0.2338,1442538000,0.86,"rain",1013.56,"Heavy rain until afternoon, starting again in the evening.",1442497828,1442542803,63.13,1442523600,56.9,1442487600,1442473200,9.64,145,2.18,"Thurs",12.4930555555556,12.4930555555556,0,0,0,0,1,0,0,FALSE,TRUE,FALSE,FALSE,"fall",2453,1,"median",60.015,1,0.14,3985.3969,533,842,321,730,4879
"626",1053,1053,1053,1053,2015-09-18,3000,67.21,1442620800,56.89,1442577600,0.16,54.24,0.77,"clear-day",0.17,0,0,NA,0,"",1019.07,"Clear throughout the day.",1442584308,1442629079,67.21,1442620800,56.89,1442577600,1442559600,10,165,3.88,"Fri",12.4363888888889,12.4363888888889,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"fall",3000,0,"median",62.05,0,0,4517.1841,953,1208,576,849,6586
"627",1054,1054,1054,1054,2015-09-19,1834,69.04,1442703600,59.76,1442667600,0.31,58.18,0.8,"partly-cloudy-night",0.2,3e-04,0.0063,1442646000,0.29,"rain",1016.34,"Partly cloudy in the morning.",1442670788,1442715354,69.04,1442703600,59.76,1442667600,1442646000,10,166,6.15,"Sat",12.3794444444444,12.3794444444444,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,"fall",1834,0,"median",64.4,0,0,4766.5216,1448,930,870,553,5635
"628",1055,1055,1055,1055,2015-09-20,1303,70.14,1442779200,56.86,1442815200,NA,60.44,0.84,"rain",0.23,0.0042,0.0795,1442811600,0.77,"rain",1012.85,"Rain overnight.",1442757268,1442801630,70.14,1442779200,56.86,1442815200,1442732400,9.34,184,7.31,"Sun",12.3227777777778,12.3227777777778,0,0,0,1,0,0,0,TRUE,FALSE,FALSE,FALSE,"fall",1303,1,"median",63.5,1,0.05,4919.6196,937,700,514,374,3828
"629",1056,1056,1056,1056,2015-09-21,3805,63.53,1442869200,54.95,1442844000,0.09,50.78,0.76,"clear-day",0.27,3e-04,0.0063,1442818800,0.29,"rain",1017.39,"Clear throughout the day.",1442843748,1442887905,63.53,1442869200,54.95,1442844000,1442818800,9.98,322,4.58,"Mon",12.2658333333333,12.2658333333333,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"fall",3805,0,"median",59.24,0,0,4036.0609,1132,1681,689,1185,8492
"630",1057,1057,1057,1057,2015-09-22,4551,64.62,1442970000,51.24,1442934000,0.07,48.49,0.74,"clear-day",0.3,0,0,NA,0,"",1016.17,"Clear throughout the day.",1442930229,1442974181,64.62,1442970000,51.24,1442934000,1442905200,10,312,1.48,"Tues",12.2088888888889,12.2088888888889,0,0,0,0,0,1,0,FALSE,TRUE,FALSE,FALSE,"fall",4551,0,"median",57.93,0,0,4175.7444,1306,2027,902,1400,10186
"631",1058,1058,1058,1058,2015-09-23,4562,67.9,1443052800,50.38,1443013200,0.12,49.23,0.73,"partly-cloudy-day",0.34,0,0,NA,0,"",1016.99,"Partly cloudy in the morning.",1443016709,1443060457,67.9,1443052800,50.38,1443013200,1442991600,10,184,3.4,"Wed",12.1522222222222,12.1522222222222,0,0,0,0,0,0,1,FALSE,TRUE,FALSE,FALSE,"fall",4562,0,"median",59.14,0,0,4610.41,1353,1995,878,1420,10208
"632",1059,1059,1059,1059,2015-09-24,4321,71.01,1443135600,54.68,1443106800,0.06,53.12,0.72,"partly-cloudy-day",0.38,0,0,NA,0,"",1015.81,"Partly cloudy starting in the afternoon, continuing until evening.",1443103190,1443146733,71.01,1443135600,54.68,1443106800,1443078000,9.85,173,4.09,"Thurs",12.0952777777778,12.0952777777778,0,0,0,0,1,0,0,FALSE,TRUE,FALSE,FALSE,"fall",4321,0,"median",62.845,0,0,5042.4201,1171,1676,769,1234,9171
"633",1060,1060,1060,1060,2015-09-25,2684,61.07,1443164400,56.24,1443193200,NA,53.73,0.84,"clear-day",0.41,0.0011,0.0137,1443189600,0.55,"rain",1017.42,"Clear throughout the day.",1443189671,1443233009,61.07,1443164400,56.24,1443193200,1443164400,10,329,4.97,"Fri",12.0383333333333,12.0383333333333,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"fall",2684,0,"median",58.655,0,0,3729.5449,627,1015,364,626,5316
"634",1061,1061,1061,1061,2015-09-26,1768,61.08,1443312000,54.57,1443272400,0.21,48.4,0.72,"partly-cloudy-night",0.45,0,0,NA,0,"",1021.28,"Partly cloudy in the evening.",1443276151,1443319285,61.08,1443312000,54.57,1443272400,1443250800,10,5,1.93,"Sat",11.9816666666667,11.9816666666667,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,"fall",1768,0,"median",57.825,0,0,3730.7664,1466,826,914,502,5476
"635",1062,1062,1062,1062,2015-09-27,1571,61.1,1443391200,49.86,1443366000,0.08,47.62,0.76,"partly-cloudy-day",0.49,0,0,NA,0,"",1021.57,"Partly cloudy in the morning.",1443362633,1443405561,61.1,1443391200,49.86,1443366000,1443337200,10,350,4.75,"Sun",11.9244444444444,11.9244444444444,0,0,0,1,0,0,0,TRUE,FALSE,FALSE,FALSE,"fall",1571,0,"median",55.48,0,0,3733.21,1354,942,873,509,5249
"636",1063,1063,1063,1063,2015-09-28,3862,68.63,1443481200,52.07,1443448800,0.02,48.36,0.7,"clear-day",0.53,0,0,NA,0,"",1016.62,"Clear throughout the day.",1443449114,1443491838,68.63,1443481200,52.07,1443448800,1443423600,10,346,6.42,"Mon",11.8677777777778,11.8677777777778,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"fall",3862,0,"median",60.35,0,0,4710.0769,1127,1625,671,1142,8427
"637",1064,1064,1064,1064,2015-09-29,4336,66.98,1443564000,53.43,1443535200,0,48.12,0.67,"clear-day",0.56,0,0,NA,0,"",1013.65,"Clear throughout the day.",1443535596,1443578114,66.98,1443564000,53.43,1443535200,1443510000,9.92,345,3.95,"Tues",11.8105555555556,11.8105555555556,0,0,0,0,0,1,0,FALSE,TRUE,FALSE,FALSE,"fall",4336,0,"median",60.205,0,0,4486.3204,1414,1712,807,1328,9597
"638",1065,1065,1065,1065,2015-09-30,4055,60.9,1443650400,51.87,1443618000,0.03,50.27,0.81,"clear-day",0.6,0,0,NA,0,"",1015.76,"Clear throughout the day.",1443622077,1443664392,60.9,1443650400,51.87,1443618000,1443596400,8.48,210,0.56,"Wed",11.7541666666667,11.7541666666667,0,0,0,0,0,0,1,FALSE,TRUE,FALSE,FALSE,"fall",4055,0,"median",56.385,0,0,3708.81,1135,1576,665,1228,8659
"639",1066,1066,1066,1066,2015-10-01,4101,64.01,1443736800,52.74,1443708000,0.08,50.33,0.77,"fog",0.64,3e-04,0.0063,1443690000,0.29,"rain",1017.17,"Foggy in the morning.",1443708559,1443750669,64.01,1443736800,52.74,1443708000,1443682800,8.02,0,1.55,"Thurs",11.6972222222222,11.6972222222222,0,0,0,0,1,0,0,FALSE,TRUE,FALSE,TRUE,"fall",4101,0,"median",58.375,0,0,4097.2801,1069,1469,688,1169,8496
"640",1067,1067,1067,1067,2015-10-02,3017,59.74,1443830400,53.82,1443787200,NA,53.14,0.88,"clear-day",0.67,0,0,NA,0,"",1020.88,"Clear throughout the day.",1443795042,1443836947,59.74,1443830400,53.82,1443787200,1443769200,8.5,164,1.01,"Fri",11.6402777777778,11.6402777777778,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,"fall",3017,0,"median",56.78,0,0,3568.8676,708,1093,434,791,6043
"641",1068,1068,1068,1068,2015-10-03,1739,64.04,1443909600,55.12,1443884400,0.11,45.34,0.61,"partly-cloudy-day",0.71,0,0,NA,0,"",1017.72,"Partly cloudy until afternoon.",1443881524,1443923225,64.04,1443909600,55.12,1443884400,1443855600,10,349,6.44,"Sat",11.5836111111111,11.5836111111111,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,TRUE,"fall",1739,0,"median",59.58,0,0,4101.1216,1410,1035,835,492,5511
"642",1069,1069,1069,1069,2015-10-04,1975,67.53,1443992400,54.54,1443967200,0.02,47.41,0.63,"clear-day",0.74,0,0,NA,0,"",1013.83,"Clear throughout the day.",1443968007,1444009504,67.53,1443992400,54.54,1443967200,1443942000,10,349,4.17,"Sun",11.5269444444444,11.5269444444444,0,0,0,1,0,0,0,TRUE,FALSE,FALSE,TRUE,"fall",1975,0,"median",61.035,0,0,4560.3009,1733,1378,1027,639,6752
"643",1070,1070,1070,1070,2015-10-05,4053,67.76,1444082400,54.33,1444042800,0.04,49.55,0.7,"clear-day",0.78,0,0,NA,0,"",1011.94,"Clear throughout the day.",1444054490,1444095783,67.76,1444082400,54.33,1444042800,1444028400,9.99,347,3.42,"Mon",11.4702777777778,11.4702777777778,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,"fall",4053,0,"median",61.045,0,0,4591.4176,1235,1725,769,1221,9003
"644",1071,1071,1071,1071,2015-10-06,3885,64.04,1444165200,53.84,1444136400,0.06,51.57,0.76,"partly-cloudy-night",0.81,3e-04,0.0063,1444150800,0.29,"rain",1015.79,"Partly cloudy overnight.",1444140974,1444182063,64.04,1444165200,53.84,1444136400,1444114800,9.99,169,3.81,"Tues",11.4136111111111,11.4136111111111,0,0,0,0,0,1,0,FALSE,TRUE,FALSE,TRUE,"fall",3885,0,"median",58.94,0,0,4101.1216,1037,1403,651,1149,8125
"645",1072,1072,1072,1072,2015-10-07,2359,61.5,1444276800,58.1,1444237200,NA,56.29,0.89,"rain",0.84,0.0132,0.0837,1444237200,0.78,"rain",1019.92,"Rain until afternoon.",1444227458,1444268343,61.5,1444276800,58.1,1444237200,1444201200,7.66,154,5.5,"Wed",11.3569444444444,11.3569444444444,0,0,0,0,0,0,1,FALSE,TRUE,FALSE,TRUE,"fall",2359,1,"median",59.8,1,0.0600000000000001,3782.25,466,760,283,673,4541
"646",1073,1073,1073,1073,2015-10-08,3588,65.16,1444359600,57.13,1444316400,0.05,56.62,0.89,"partly-cloudy-night",0.87,3e-04,0.0063,1444287600,0.29,"rain",1019.26,"Partly cloudy in the morning.",1444313942,1444354624,65.16,1444359600,57.13,1444316400,1444287600,9.14,178,1.68,"Thurs",11.3005555555556,11.3005555555556,0,0,0,0,1,0,0,FALSE,TRUE,FALSE,TRUE,"fall",3588,0,"median",61.145,0,0,4245.8256,924,1257,644,1098,7511
"647",1074,1074,1074,1074,2015-10-09,3119,66.86,1444431600,58.01,1444381200,0.17,57.2,0.84,"partly-cloudy-night",0.9,4e-04,0.0063,1444381200,0.29,"rain",1014.01,"Partly cloudy in the morning.",1444400426,1444440906,66.86,1444431600,58.01,1444381200,1444374000,8.28,164,3.67,"Fri",11.2444444444444,11.2444444444444,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,"fall",3119,0,"median",62.435,0,0,4470.2596,723,1168,451,792,6253
"648",1075,1075,1075,1075,2015-10-10,539,68.64,1444510800,58.1,1444543200,NA,58.49,0.86,"rain",0.93,0.0362,0.171,1444514400,0.84,"rain",1008.05,"Rain until evening.",1444486911,1444527188,68.64,1444510800,58.1,1444543200,1444460400,8.13,169,6.9,"Sat",11.1880555555556,11.1880555555556,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,TRUE,"fall",539,1,"median",63.37,1,0.12,4711.4496,280,155,185,114,1273
"649",1076,1076,1076,1076,2015-10-11,1448,63.82,1444597200,54.53,1444575600,0.18,49.99,0.74,"partly-cloudy-night",0.96,0,0,NA,0,"",1020.02,"Partly cloudy in the morning.",1444573396,1444613471,63.82,1444597200,54.53,1444575600,1444546800,9.96,181,2.69,"Sun",11.1319444444444,11.1319444444444,0,0,0,1,0,0,0,TRUE,FALSE,FALSE,TRUE,"fall",1448,0,"median",59.175,0,0,4072.9924,1307,888,928,485,5056
"650",1077,1077,1077,1077,2015-10-12,3418,64.81,1444687200,55.47,1444644000,0.06,52.83,0.8,"rain",0.99,0.0055,0.0695,1444716000,0.76,"rain",1018.8,"Rain starting in the evening.",1444659882,1444699754,64.81,1444687200,55.47,1444644000,1444633200,8.58,165,4.95,"Mon",11.0755555555556,11.0755555555556,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,"fall",3418,1,"median",60.14,1,0.04,4200.3361,816,1192,542,955,6923
"651",1078,1078,1078,1078,2015-10-13,3460,59.98,1444773600,54.95,1444802400,0.13,51.79,0.84,"rain",0.02,0.0032,0.0379,1444719600,0.69,"rain",1023.43,"Light rain in the morning.",1444746368,1444786038,59.98,1444773600,54.95,1444802400,1444719600,7.24,335,5.36,"Tues",11.0194444444444,11.0194444444444,0,0,0,0,0,1,0,FALSE,TRUE,FALSE,TRUE,"fall",3460,0,"median",57.465,1,0,3597.6004,815,1317,477,956,7025
"652",1079,1079,1079,1079,2015-10-14,3606,58.93,1444860000,52.18,1444816800,0.14,48.69,0.81,"clear-day",0.05,0,0,NA,0,"",1023.02,"Clear throughout the day.",1444832854,1444872324,58.93,1444860000,52.18,1444816800,1444806000,9.67,352,4.61,"Wed",10.9638888888889,10.9638888888889,0,0,0,0,0,0,1,FALSE,TRUE,FALSE,TRUE,"fall",3606,0,"median",55.555,0,0,3472.7449,934,1442,591,1125,7698
"653",1080,1080,1080,1080,2015-10-15,3773,64.54,1444953600,51.3,1444914000,0.12,49.25,0.76,"partly-cloudy-night",0.09,0,0,NA,0,"",1017.32,"Partly cloudy in the morning.",1444919341,1444958610,64.54,1444953600,51.3,1444914000,1444892400,9.89,338,4.5,"Thurs",10.9080555555556,10.9080555555556,0,0,0,0,1,0,0,FALSE,TRUE,FALSE,TRUE,"fall",3773,0,"median",57.92,0,0,4165.4116,1120,1395,644,979,7911
"654",1081,1081,1081,1081,2015-10-16,3465,63.5,1445040000,52.41,1445007600,0.04,49.28,0.75,"clear-day",0.12,3e-04,0.0063,1444996800,0.29,"rain",1013.03,"Clear throughout the day.",1445005827,1445044896,63.5,1445040000,52.41,1445007600,1444978800,10,334,3.54,"Fri",10.8525,10.8525,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,"fall",3465,0,"median",57.955,0,0,4032.25,1312,1519,667,982,7945
"655",1082,1082,1082,1082,2015-10-17,1345,61.62,1445108400,55.9,1445094000,0.04,53.83,0.83,"rain",0.15,0.0014,0.0137,1445137200,0.55,"rain",1012.16,"Light rain in the evening.",1445092315,1445131184,61.62,1445108400,55.9,1445094000,1445065200,9.52,170,1.24,"Sat",10.7969444444444,10.7969444444444,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,TRUE,"fall",1345,0,"median",58.76,1,0,3797.0244,1093,750,747,387,4322
"656",1083,1083,1083,1083,2015-10-18,837,59.93,1445209200,57.1,1445180400,NA,56.46,0.93,"rain",0.18,0.0073,0.039,1445220000,0.69,"rain",1015.47,"Light rain until afternoon, starting again in the evening.",1445178802,1445217473,59.93,1445209200,57.1,1445180400,1445151600,5.1,170,2.77,"Sun",10.7419444444444,10.7419444444444,0,0,0,1,0,0,0,TRUE,FALSE,FALSE,TRUE,"fall",837,0,"median",58.515,1,0,3591.6049,478,353,250,184,2102
"657",1084,1084,1084,1084,2015-10-19,3021,63.02,1445295600,57.28,1445320800,NA,55.62,0.87,"clear-day",0.22,6e-04,0.0063,1445238000,0.29,"rain",1015.85,"Clear throughout the day.",1445265290,1445303763,63.02,1445295600,57.28,1445320800,1445238000,9.45,197,1.33,"Mon",10.6869444444444,10.6869444444444,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,"fall",3021,0,"median",60.15,0,0,3971.5204,702,1194,433,835,6185
"658",1085,1085,1085,1085,2015-10-20,3795,60.96,1445382000,54.61,1445407200,0.13,52.34,0.84,"clear-day",0.25,0,0,NA,0,"",1023.92,"Clear throughout the day.",1445351779,1445390053,60.96,1445382000,54.61,1445407200,1445324400,9.98,326,3.47,"Tues",10.6316666666667,10.6316666666667,0,0,0,0,0,1,0,FALSE,TRUE,FALSE,TRUE,"fall",3795,0,"median",57.785,0,0,3716.1216,1108,1627,709,1074,8313
"659",1086,1086,1086,1086,2015-10-21,3492,59.62,1445457600,50.7,1445439600,0.09,50.95,0.87,"partly-cloudy-night",0.29,2e-04,0.0037,1445472000,0.14,"rain",1021.01,"Partly cloudy overnight.",1445438268,1445476345,59.62,1445457600,50.7,1445439600,1445410800,9.26,282,0.29,"Wed",10.5769444444444,10.5769444444444,0,0,0,0,0,0,1,FALSE,TRUE,FALSE,TRUE,"fall",3492,0,"median",55.16,0,0,3554.5444,909,1340,531,1012,7284
